rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
5.0,kirstan,2025-12-04,,great projector price picture not bright expect not complaint fact love,electronics,5.0,5.0,"['great', 'projector', 'price', 'picture', 'not', 'bright', 'expect', 'not', 'complaint', 'fact', 'love']",neutral,positive
4.0,nate,2025-12-01,1080 projector ceiling bedroom,like much im gonna order two good idea watch movies ceiling youre sleep,electronics,5.0,5.0,"['like', 'much', 'im', 'gonna', 'order', 'two', 'good', 'idea', 'watch', 'movies', 'ceiling', 'youre', 'sleep']",positive,positive
4.0,brian,2026-01-04,,great buy downside dust build internal lens no possible access well worth purchase,electronics,3.0,4.0,"['great', 'buy', 'downside', 'dust', 'build', 'internal', 'lens', 'no', 'possible', 'access', 'well', 'worth', 'purchase']",neutral,positive
5.0,teresa,2025-11-26,,good quality excite use christmas gift white santa gift exchange game,electronics,4.0,4.0,"['good', 'quality', 'excite', 'use', 'christmas', 'gift', 'white', 'santa', 'gift', 'exchange', 'game']",positive,positive
5.0,itzel,2025-11-25,,great quality downfall yet im not able screen mirror iphone still not figure,electronics,5.0,2.0,"['great', 'quality', 'downfall', 'yet', 'im', 'not', 'able', 'screen', 'mirror', 'iphone', 'still', 'not', 'figure']",positive,positive
4.0,quinn,2025-11-21,projector 4k,no issue past weeks keystone internet wasnt work completely par,electronics,3.0,5.0,"['no', 'issue', 'past', 'weeks', 'keystone', 'internet', 'wasnt', 'work', 'completely', 'par']",positive,negative
1.0,joshua,2025-11-21,,projector feel cheap quality display incredibly dim loud ams heat fast power cord horrible design,electronics,1.0,1.0,"['projector', 'feel', 'cheap', 'quality', 'display', 'incredibly', 'dim', 'loud', 'ams', 'heat', 'fast', 'power', 'cord', 'horrible', 'design']",positive,positive
1.0,dongjae,2026-01-25,battery break item arrive,battery break doesnt get charge doesnt work without charger plug charger unplug turn immediately,electronics,1.0,1.0,"['battery', 'break', 'doesnt', 'get', 'charge', 'doesnt', 'work', 'without', 'charger', 'plug', 'charger', 'unplug', 'turn', 'immediately']",neutral,neutral
1.0,lisandro,2026-01-29,buy risk,super pixeled image look horrible bad quality super expensive type projector,electronics,1.0,1.0,"['super', 'pixeled', 'image', 'look', 'horrible', 'bad', 'quality', 'super', 'expensive', 'type', 'projector']",negative,negative
3.0,jose,2025-11-12,,want use fro game know imput delay look 720p far image get blurry,electronics,2.0,3.0,"['want', 'use', 'fro', 'game', 'know', 'imput', 'delay', 'look', '720p', 'far', 'image', 'get', 'blurry']",negative,negative
4.0,frugalme,2025-11-13,great price,love wish volume higher project wall amaze,electronics,5.0,5.0,"['love', 'wish', 'volume', 'higher', 'project', 'wall', 'amaze']",positive,positive
5.0,zachary,2026-01-01,,love use master bedroom would put basement move furniture around,electronics,5.0,5.0,"['love', 'use', 'master', 'bedroom', 'would', 'put', 'basement', 'move', 'furniture', 'around']",positive,positive
3.0,nick,2026-01-03,,picture quality youd expect projector fan quite loud though havent able get airplay work,electronics,3.0,3.0,"['picture', 'quality', 'youd', 'expect', 'projector', 'fan', 'quite', 'loud', 'though', 'havent', 'able', 'get', 'airplay', 'work']",neutral,neutral
5.0,jpcoors,2026-01-22,,work good little bite loud fan get bright light little container not bad,electronics,3.0,4.0,"['work', 'good', 'little', 'bite', 'loud', 'fan', 'get', 'bright', 'light', 'little', 'container', 'not', 'bad']",positive,positive
5.0,art,2025-12-20,great product,love picture sound small whis expect also hook speaker bluetooth,electronics,3.0,5.0,"['love', 'picture', 'sound', 'small', 'whis', 'expect', 'also', 'hook', 'speaker', 'bluetooth']",positive,positive
1.0,brant,2025-12-23,cool work,projector not come remote manual unbranded theres no button projector navigate screen apps,electronics,3.0,1.0,"['projector', 'not', 'come', 'remote', 'manual', 'unbranded', 'theres', 'no', 'button', 'projector', 'navigate', 'screen', 'apps']",neutral,neutral
5.0,tari,2025-12-24,,really neat projector connect wifi download apps like netflix disney plus incredible value cost,electronics,2.0,5.0,"['really', 'neat', 'projector', 'connect', 'wifi', 'download', 'apps', 'like', 'netflix', 'disney', 'plus', 'incredible', 'value', 'cost']",positive,positive
5.0,j,2025-12-11,,display size good download apps use bluetooth pain old feller like,electronics,1.0,3.0,"['display', 'size', 'good', 'download', 'apps', 'use', 'bluetooth', 'pain', 'old', 'feller', 'like']",positive,positive
1.0,amanda,2025-12-08,son almost get cut not ok,gift 14 year old son open already open also home make blade,electronics,1.0,1.0,"['gift', '14', 'year', 'old', 'son', 'open', 'already', 'open', 'also', 'home', 'make', 'blade']",negative,negative
1.0,jodi,2025-12-06,false advertise,item not advertise project picture galaxy not project movies videos,electronics,1.0,1.0,"['item', 'not', 'advertise', 'project', 'picture', 'galaxy', 'not', 'project', 'movies', 'videos']",neutral,neutral
1.0,brandy,2025-11-24,dont waste money,way sell not independent join wifi self remote doesnt work run hot less 15minutes,electronics,1.0,1.0,"['way', 'sell', 'not', 'independent', 'join', 'wifi', 'self', 'remote', 'doesnt', 'work', 'run', 'hot', 'less', '15minutes']",neutral,neutral
5.0,walmartcustomer,2025-09-25,,never buy mattress online wasnt sure would arrive roll tube pack way could move box easy remove package clear instructions unwrap mattress let reach full state,furniture,5.0,5.0,"['never', 'buy', 'mattress', 'online', 'wasnt', 'sure', 'would', 'arrive', 'roll', 'tube', 'pack', 'way', 'could', 'move', 'box', 'easy', 'remove', 'package', 'clear', 'instructions', 'unwrap', 'mattress', 'let', 'reach', 'full', 'state']",negative,positive
5.0,anonymous,2025-08-12,better expect,look something affordable wasnt cheap mattress childs room deliver day early spring mattress take two days foam part fully decompress pack inside box little intimidate no hassle easy unbox pretty comfy snuggle,furniture,4.0,4.0,"['look', 'something', 'affordable', 'wasnt', 'cheap', 'mattress', 'childs', 'room', 'deliver', 'day', 'early', 'spring', 'mattress', 'take', 'two', 'days', 'foam', 'part', 'fully', 'decompress', 'pack', 'inside', 'box', 'little', 'intimidate', 'no', 'hassle', 'easy', 'unbox', 'pretty', 'comfy', 'snuggle']",positive,positive
5.0,walmartcustomer,2025-05-25,,thing would recommend walmart use another service ontrac delivery wait day delivery wasnt deliver 730 pm,furniture,2.0,3.0,"['thing', 'would', 'recommend', 'walmart', 'use', 'another', 'service', 'ontrac', 'delivery', 'wait', 'day', 'delivery', 'wasnt', 'deliver', '730', 'pm']",positive,positive
5.0,jam,2025-08-14,,absolutely love bed would recommend anyone arthritis stenosis lumbar cervical suffer tremendously normally sleep recliner order bed move new apartment put together love tell everyone know need bed thank much provide,furniture,5.0,5.0,"['absolutely', 'love', 'bed', 'would', 'recommend', 'anyone', 'arthritis', 'stenosis', 'lumbar', 'cervical', 'suffer', 'tremendously', 'normally', 'sleep', 'recliner', 'order', 'bed', 'move', 'new', 'apartment', 'put', 'together', 'love', 'tell', 'everyone', 'know', 'need', 'bed', 'thank', 'much', 'provide']",positive,positive
3.0,janiqua,2025-08-25,,im not sure correct size inflate quickly take box im not sure whether not im suppose take plastic requirement full inflation leave fine also not sure long allow inflate dont see instructions im consider return suppose ill give couple hours truly decide mattress feel firm decent soon tell update post soon,furniture,1.0,2.0,"['im', 'not', 'sure', 'correct', 'size', 'inflate', 'quickly', 'take', 'box', 'im', 'not', 'sure', 'whether', 'not', 'im', 'suppose', 'take', 'plastic', 'requirement', 'full', 'inflation', 'leave', 'fine', 'also', 'not', 'sure', 'long', 'allow', 'inflate', 'dont', 'see', 'instructions', 'im', 'consider', 'return', 'suppose', 'ill', 'give', 'couple', 'hours', 'truly', 'decide', 'mattress', 'feel', 'firm', 'decent', 'soon', 'tell', 'update', 'post', 'soon']",positive,negative
1.0,terrance,2025-09-27,cause chemical burn cant hole seam,open vacuum seal hole bottom side close stitch corner figure sheet would cover daughter sleep bed end horrible rash doctor say chemical burn assume maybe skin shes sensitive trade brand new mattress brothers use one neither end rash next morning except face eye swell shutwalmart wont refund without send back no problem health hazard us point come vacuum seal suppose return mattress no vehicle offer leave outside ship drivers come iti live suburb hoa would never allow place mattress porch 2448 hours im go end toss definitely dont get younger ones,furniture,1.0,1.0,"['open', 'vacuum', 'seal', 'hole', 'bottom', 'side', 'close', 'stitch', 'corner', 'figure', 'sheet', 'would', 'cover', 'daughter', 'sleep', 'bed', 'end', 'horrible', 'rash', 'doctor', 'say', 'chemical', 'burn', 'assume', 'maybe', 'skin', 'shes', 'sensitive', 'trade', 'brand', 'new', 'mattress', 'brothers', 'use', 'one', 'neither', 'end', 'rash', 'next', 'morning', 'except', 'face', 'eye', 'swell', 'shutwalmart', 'wont', 'refund', 'without', 'send', 'back', 'no', 'problem', 'health', 'hazard', 'us', 'point', 'come', 'vacuum', 'seal', 'suppose', 'return', 'mattress', 'no', 'vehicle', 'offer', 'leave', 'outside', 'ship', 'drivers', 'come', 'iti', 'live', 'suburb', 'hoa', 'would', 'never', 'allow', 'place', 'mattress', 'porch', '2448', 'hours', 'im', 'go', 'end', 'toss', 'definitely', 'dont', 'get', 'younger', 'ones']",negative,negative
1.0,kristen,2025-09-18,worlds worst mattress,buy sons twin bed buy batmobile bedframe bed would floor second put pound pressure mattress flatten grind feel every single spring except spring outer layer im not sure theres substance mattress not buy save money,furniture,1.0,1.0,"['buy', 'sons', 'twin', 'bed', 'buy', 'batmobile', 'bedframe', 'bed', 'would', 'floor', 'second', 'put', 'pound', 'pressure', 'mattress', 'flatten', 'grind', 'feel', 'every', 'single', 'spring', 'except', 'spring', 'outer', 'layer', 'im', 'not', 'sure', 'theres', 'substance', 'mattress', 'not', 'buy', 'save', 'money']",neutral,neutral
1.0,lucretia,2025-07-22,,buy smash mom end put upstairs storage could feel spring place soon sit not thick feel every metal spring sit lay uncomfortable no support whatsoever maybe thats cheap,furniture,1.0,2.0,"['buy', 'smash', 'mom', 'end', 'put', 'upstairs', 'storage', 'could', 'feel', 'spring', 'place', 'soon', 'sit', 'not', 'thick', 'feel', 'every', 'metal', 'spring', 'sit', 'lay', 'uncomfortable', 'no', 'support', 'whatsoever', 'maybe', 'thats', 'cheap']",neutral,positive
1.0,javier,2025-12-08,awful customer service,walmarts service awful mattress extraordinarily uncomfortable try return walmart cancel return pickup 5 time last time try tell pick never available want return need drop product extremely unproffessional behaviour,furniture,1.0,1.0,"['walmarts', 'service', 'awful', 'mattress', 'extraordinarily', 'uncomfortable', 'try', 'return', 'walmart', 'cancel', 'return', 'pickup', '5', 'time', 'last', 'time', 'try', 'tell', 'pick', 'never', 'available', 'want', 'return', 'need', 'drop', 'product', 'extremely', 'unproffessional', 'behaviour']",negative,negative
1.0,chlorinefree,2025-12-09,mattress okay child,buy emergency twin mattress guest would ruin pricey serta mediumfirm bed due heavy smoker quickly order budget mattress 10000 no intention savingkeeping mattress guest leave would smell cigarette smoke say mattress definitely design child anyone weigh 100 lbs feel spring sleep uncomfortably unless purchase childspend bite get better mattress thank read review,furniture,2.0,2.0,"['buy', 'emergency', 'twin', 'mattress', 'guest', 'would', 'ruin', 'pricey', 'serta', 'mediumfirm', 'bed', 'due', 'heavy', 'smoker', 'quickly', 'order', 'budget', 'mattress', '10000', 'no', 'intention', 'savingkeeping', 'mattress', 'guest', 'leave', 'would', 'smell', 'cigarette', 'smoke', 'say', 'mattress', 'definitely', 'design', 'child', 'anyone', 'weigh', '100', 'lbs', 'feel', 'spring', 'sleep', 'uncomfortably', 'unless', 'purchase', 'childspend', 'bite', 'get', 'better', 'mattress', 'thank', 'read', 'review']",neutral,neutral
1.0,jonathan,2025-11-28,,two mattresses uncomfortable return local store per specific email instructions walmartcom walmart refuse refund multiple call promise resolve multiple store visit no resolution store claim no way communicate anyone corporate higher level able reach call center incredibly frustrate unprofessional customer service experience not renew walmart membership shop walmart,furniture,1.0,1.0,"['two', 'mattresses', 'uncomfortable', 'return', 'local', 'store', 'per', 'specific', 'email', 'instructions', 'walmartcom', 'walmart', 'refuse', 'refund', 'multiple', 'call', 'promise', 'resolve', 'multiple', 'store', 'visit', 'no', 'resolution', 'store', 'claim', 'no', 'way', 'communicate', 'anyone', 'corporate', 'higher', 'level', 'able', 'reach', 'call', 'center', 'incredibly', 'frustrate', 'unprofessional', 'customer', 'service', 'experience', 'not', 'renew', 'walmart', 'membership', 'shop', 'walmart']",negative,negative
